BEGIN
                 fact_ref                 |      kind       |                                 file                                 | line |               symbol_name               |    class_name    |   caller_class   |               caller_name               |                 method                  |                                                                                                                      description                                                                                                                       |          run_id          
 7f4083473ee57d4218b57efa7eabc72c776bcca4 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  181 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKSupplierStaffAccessService.createOrUpdateSupplierStaffAccess (functions/src/modules/core/modules/access/services/access.service.ts:181)                          | 20260911_080454-00e1d9fd
 7f9b5f1fb12bbf82d403247cd8afb8a1dc231a32 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  380 | updateAccess                            |                  | OSKAccessService | updateAccess                            |                                         | call_expression in core/access: updateAccess -- inside: OSKAccessService -- calls: OSKBuildingDoorController.default.get (functions/src/modules/core/modules/access/services/access.service.ts:380)                                                    | 20260911_080454-00e1d9fd
 855e79959987cb1ebf34e563299c9b2acde85553 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  392 | updateAccess                            |                  | OSKAccessService | updateAccess                            |                                         | call_expression in core/access: updateAccess -- inside: OSKAccessService -- calls: OSKAccessUtilsService.getAccessControlDevicesPerDoor (functions/src/modules/core/modules/access/services/access.service.ts:392)                                     | 20260911_080454-00e1d9fd
 8dc43f330e6bd49d7d94fae2eec3541d8e7fbc63 | service_method  | functions/src/modules/core/modules/access/services/access.service.ts |  666 | _updateAccessRights                     | OSKAccessService |                  |                                         | _updateAccessRights                     | service_method in core/access: _updateAccessRights -- returns: OSKAccess | undefined (functions/src/modules/core/modules/access/services/access.service.ts:666)                                                                                        | 20260911_080454-00e1d9fd
 8f9002cc9d90aaceb70cd15db545f69f6436bdb5 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  250 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKBuildingAccessService.createOrUpdateBuildingAccessForStaffOrNonAppUser (functions/src/modules/core/modules/access/services/access.service.ts:250)                | 20260911_080454-00e1d9fd
 8fc7332f7c05a9a7bc7e02a85ed7548e852b134a | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  748 | _removeAccessIdFromUserInvitations      |                  | OSKAccessService | _removeAccessIdFromUserInvitations      |                                         | call_expression in core/access: _removeAccessIdFromUserInvitations -- inside: OSKAccessService -- calls: OSKUserInvitationBuildingController.default.get (functions/src/modules/core/modules/access/services/access.service.ts:748)                    | 20260911_080454-00e1d9fd
 91da21311f29de6cb86d4df3d721af6bed22dfc0 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  528 | deleteAccessById                        |                  | OSKAccessService | deleteAccessById                        |                                         | call_expression in core/access: deleteAccessById -- inside: OSKAccessService -- calls: OSKUserAccessesController.default.save (functions/src/modules/core/modules/access/services/access.service.ts:528)                                               | 20260911_080454-00e1d9fd
 92e734b0d92c447923849aeee027adcefb2283a4 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  484 | deleteAccessById                        |                  | OSKAccessService | deleteAccessById                        |                                         | call_expression in core/access: deleteAccessById -- inside: OSKAccessService -- calls: OSKUserAccessesController.default.getPerBuilding (functions/src/modules/core/modules/access/services/access.service.ts:484)                                     | 20260911_080454-00e1d9fd
 9361cab2ff61df8d2f964f481b0eb3d3eb39f1e6 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  628 | _getAuthorizedDoorsAndCreateToken       |                  | OSKAccessService | _getAuthorizedDoorsAndCreateToken       |                                         | call_expression in core/access: _getAuthorizedDoorsAndCreateToken -- inside: OSKAccessService -- calls: Promise.all (functions/src/modules/core/modules/access/services/access.service.ts:628)                                                         | 20260911_080454-00e1d9fd
 968f7386cbe4347e97f84d5da191eba8ba6038e5 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  607 | _getAuthorizedDoorsAndCreateToken       |                  | OSKAccessService | _getAuthorizedDoorsAndCreateToken       |                                         | call_expression in core/access: _getAuthorizedDoorsAndCreateToken -- inside: OSKAccessService -- calls: OSKUserDeviceService.createAccessDeviceToken (functions/src/modules/core/modules/access/services/access.service.ts:607)                        | 20260911_080454-00e1d9fd
 9c39cd355e9488f292a005512a28dc9a6337db3b | service_method  | functions/src/modules/core/modules/access/services/access.service.ts |  115 | createAccess                            | OSKAccessService |                  |                                         | createAccess                            | service_method in core/access: createAccess -- returns: Promise<{ accessId: string; pincodeId: string | null; }> (functions/src/modules/core/modules/access/services/access.service.ts:115)                                                            | 20260911_080454-00e1d9fd
 9cad95b53e4764e6667b1524bd9f9a68b1d5adb1 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  307 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKPincodeService.addPincodeDocumentsToAccess (functions/src/modules/core/modules/access/services/access.service.ts:307)                                            | 20260911_080454-00e1d9fd
 9dbcc9ed806d6270d98ade983a42ce6a1ce5dc88 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  368 | updateAccess                            |                  | OSKAccessService | updateAccess                            |                                         | call_expression in core/access: updateAccess -- inside: OSKAccessService -- calls: OSKAccessService.logger.logError (functions/src/modules/core/modules/access/services/access.service.ts:368)                                                         | 20260911_080454-00e1d9fd
 9f970f5c2f4b8511c4900c7d566aa8f5f971888d | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  598 | _getAuthorizedDoorsAndCreateToken       |                  | OSKAccessService | _getAuthorizedDoorsAndCreateToken       |                                         | call_expression in core/access: _getAuthorizedDoorsAndCreateToken -- inside: OSKAccessService -- calls: OSKAccessService._getAvailableDoors (functions/src/modules/core/modules/access/services/access.service.ts:598)                                 | 20260911_080454-00e1d9fd
 a0be13d378eb81d119b6666bac1a55d8933fe1be | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  721 | _getAvailableDoors                      |                  | OSKAccessService | _getAvailableDoors                      |                                         | call_expression in core/access: _getAvailableDoors -- inside: OSKAccessService -- calls: Promise.all (functions/src/modules/core/modules/access/services/access.service.ts:721)                                                                        | 20260911_080454-00e1d9fd
